student_id,name,midterm_score,homework_score,attendance_score,practice_score,final_score
288,Student_288,5.426446347075766,3.5062693120918076,3.3134700710305074,8.035376594626033,5.1035472557169435
289,Student_289,2.865412521282844,0.33203108791366565,4.820410581120825,9.017740285462287,3.417824963522467
290,Student_290,5.9083326056901075,0.7857849715502074,1.9609771273839294,2.0347274249759586,3.4133999466967135
291,Student_291,0.3050024993904943,3.9692327620159604,6.107800710757683,0.6697361202527152,2.7183357309988585
292,Student_292,0.37348188749214417,1.3271575404306035,2.806832155159743,8.773504531328387,1.984819734936834
293,Student_293,8.226005606596583,5.675408482615581,2.0699257843842678,3.894049389788753,5.494920382224747
294,Student_294,3.601906414112629,6.894649691372657,5.16572628445979,5.417609642675632,6.081671107915994
295,Student_295,1.2706051265188478,8.005866991090828,0.05505799160420821,9.680658120507589,4.522710108701704
296,Student_296,5.222432600548044,2.0015024424481007,0.07664032649225327,0.6656472791422285,1.9082896378253396
297,Student_297,7.699935530986108,1.6748258225906976,2.1906880910185778,6.483180074520956,3.8341409532169886
298,Student_298,2.1582102749684315,1.0456784033440025,0.3672136250082114,0.7410542257486707,0.48571121751582114
299,Student_299,6.228904758190002,6.364302495436367,1.0802575413069138,3.7546892846650035,4.610494509965932
300,Student_300,0.85347464993768,7.064757264869011,3.388606493387516,8.038145451934467,4.852179611829463
301,Student_301,0.516817211686077,0.3158614482564204,8.025856795798129,4.334722327556344,1.8831502329928473
302,Student_302,5.31354631568148,9.362122462436899,5.720486433693008,9.971823539029504,8.420299806030346
303,Student_303,5.406351216101065,0.5197128365147241,5.126677259564164,5.590592849466022,4.431540472481165
304,Student_304,6.374299014982066,5.412963353010705,2.9348882320812164,3.2116215263595347,4.938728498653306
305,Student_305,7.260913337226615,7.090605194509164,9.317537194328164,2.2011132590475313,7.266062992073855
306,Student_306,9.758520794625346,8.709691237460856,3.9701504123719165,3.5052053428616183,6.1959082742967935
307,Student_307,5.163003483011953,7.140869321324278,0.8709276679577149,3.725332737595508,4.564091677877762
308,Student_308,3.2295647294124596,8.017280830697919,6.170665161178013,0.6871367772396098,5.005800309439965
309,Student_309,7.9518619476870365,3.3945019254280604,1.138383934766014,3.6957419942677316,5.028040159977857
310,Student_310,2.708322512620742,8.148251137465122,3.452231428016921,4.642385197392249,5.442834540206128
311,Student_311,4.389714207056361,0.8011484638467514,5.074119387178088,7.227377522388046,3.57169668261096
312,Student_312,0.7845638134226596,8.948166560605276,8.742225246851758,6.56729484721608,6.863483470140357
313,Student_313,0.2535074341545751,5.475923761537363,4.935465803401186,7.087656552291542,3.372145512707868
314,Student_314,9.626484146779251,8.172977699624937,7.022587660316643,0.08363681876857099,7.511350686980603
315,Student_315,8.359801205122059,4.523182845183001,9.928168389990704,2.1766739958053605,7.227744191459967
316,Student_316,6.95974206093698,6.4357769519652495,1.3148911989798162,6.616842883998565,4.959309566911596
317,Student_317,4.089529444142698,5.264026609361132,2.747315255195195,4.839893681797472,4.767640731857253
318,Student_318,1.7329432007084578,7.315895217553319,3.945760755976464,0.05313475668345946,2.5950016655665147
319,Student_319,1.5643704267108605,0.8162998203058958,4.218281785388314,8.044946424318223,2.977692366324644
320,Student_320,2.502428981645953,0.603520839905638,4.110210752655457,7.728095732903374,3.332012841972592
321,Student_321,5.4922666470612045,2.4710323401014644,9.07611002556555,5.484191629935626,5.462340479068304
322,Student_322,7.145959227000623,1.5954468011318834,7.140326444668564,0.6646332577627212,5.055288245423128
323,Student_323,6.601973767177313,8.717835665922017,6.079052140907038,7.665150495325847,7.689284731764765
324,Student_324,2.7993389694594284,2.192139873580443,3.093727178627821,5.8371358773136395,3.2461721665387273
325,Student_325,9.54865280663194,9.758652558191313,8.237903842212948,7.8195997715795915,9.623042404737262
326,Student_326,7.378969166957685,3.3689579177110685,9.550605114849889,7.517469923958404,7.539058775071102
327,Student_327,5.543540525114007,1.8211791568869928,8.211982825502265,8.03002071957837,4.5019489109810085
328,Student_328,6.117207462343522,7.896985071424791,0.01565105191472904,5.1800806640462485,6.208446647834767
329,Student_329,4.196000624277899,6.587077755008761,6.36401370183407,1.40324518193515,3.9606395686672027
330,Student_330,2.4773098950115746,4.98195716453139,0.5113538144210072,6.711574733796887,4.31113938604399
331,Student_331,3.559726786512616,5.553635509376313,2.5760722033372185,6.204737850519706,4.050840204640889
332,Student_332,7.578461104643691,7.192017782722639,0.5952470034777169,7.422531871990872,5.299058756811359
333,Student_333,0.14393488629755868,2.2845474133129873,6.037954529493877,1.698810060507353,2.1556088873110797
334,Student_334,1.1607264050691624,9.963339160567418,6.865899134926067,1.9497519990028922,5.388263055371993
335,Student_335,0.4600264202175275,9.747931621467831,1.1448763806590512,8.904095172193285,4.8340854131230255
336,Student_336,0.40728802318970136,6.503256863469369,3.838388830449795,7.499777984520708,3.44992764555722
337,Student_337,8.554605840110073,1.9954245092914513,4.562365089555421,9.08228488700323,6.092861379449621
338,Student_338,7.036578593800237,6.802282424312914,3.690530217609166,7.587153211639207,7.21200154350497
339,Student_339,4.741738290873252,0.7219840897917584,1.2102500048519305,5.971553059903019,2.841908059044996
340,Student_340,0.9783416065100148,0.30652502205806065,4.1894779018747546,6.5413273702787365,1.9642865982627753
341,Student_341,4.916158751168323,2.576828885112137,7.511780478084181,8.891279239400099,5.413662926246625
342,Student_342,4.734717707805657,4.626229567393163,0.7100766453325547,5.7880675451194055,3.2046384427475996
343,Student_343,1.7320186991001518,8.682725054083805,0.8018001408190345,6.323913243283874,5.1905409717363185
344,Student_344,4.33851649237973,7.271690697663081,3.547712918359842,1.5647671600360058,5.158239794592386
345,Student_345,3.9850473439737346,7.42706521199981,9.417257116189251,4.739212201161028,6.430928557121376
346,Student_346,6.158500980522165,4.2549333444807536,6.6857264672291405,7.16397111958099,5.600175592739681
347,Student_347,6.350936508676438,3.4593499254696294,6.786699566725648,2.709426983163654,5.441877969113248
348,Student_348,0.4530400977204452,3.7103876298460268,3.6191999083786497,2.022541805245349,2.486750710571476
349,Student_349,3.746126146264712,9.876495637360579,5.9366079120853845,3.1382680822441555,6.553626351053528
350,Student_350,6.258599157142363,0.4010919141248248,0.10131184027743378,2.4150062799283347,2.7640885305873515
351,Student_351,5.031362585800877,8.670314961224486,6.360960464095422,2.1491263703639585,6.38133157742508
352,Student_352,8.564898411883222,5.786754085723934,9.132869475762368,4.24850842868087,7.178897316606315
353,Student_353,6.58693631618945,4.386154191895905,6.125734683448192,9.07838513883534,6.161033253313646
354,Student_354,1.629344270814297,7.252576604151365,8.736985934663451,5.070596467387183,6.341984462752101
355,Student_355,0.7056874740042984,4.866689414247029,7.239730554660938,1.8792038081532303,3.5777275887959212
356,Student_356,6.424192782063156,8.734232380816605,1.2055841640369025,0.7697166938087407,5.152766757514134
357,Student_357,0.26511310541621813,9.007018640112586,9.024533072858418,6.961561451379252,5.419833707335673
358,Student_358,5.8577558127346325,4.217209268734554,0.6644384435577488,3.827987644363878,4.172276320879634
359,Student_359,9.402302414249576,2.768277972350516,5.3396747254776376,8.218309465853594,6.505986253212161
360,Student_360,5.75474177875879,5.923503285933622,1.4213712379345766,6.595107686407702,4.476446100170229
361,Student_361,3.881699262065219,9.12363345616691,0.11706610730904066,7.962414505413685,4.636670132720472
362,Student_362,6.432882184423532,2.106621890056666,4.22034260127639,2.7194603941844875,4.158530460865777
363,Student_363,4.582528904915167,6.229665835634828,2.9504070765415626,6.9235892246105815,5.745842221096068
364,Student_364,5.45616789315935,6.3156022009252055,4.86000493797603,2.640619846937188,5.078458727052027
365,Student_365,9.41464808776525,7.33113022415281,5.771998867345508,9.390684794502915,7.509815476584394
366,Student_366,3.8610263780077423,1.315676851272598,0.4373907230894736,6.363742815333744,3.246281629854815
367,Student_367,9.611905638239142,7.158249646820885,1.2300329512374564,3.245118001753421,5.086288229335388
368,Student_368,9.053506419560637,9.09032520665641,5.586423964504253,2.6951186229227266,6.983125414954419
369,Student_369,1.9579113478929644,1.7968310887024197,3.4316735317265823,1.909265850716435,1.521344124264059
370,Student_370,0.6936130087516545,2.3754332492387764,7.29173487549448,6.946409588937278,3.137260872403248
371,Student_371,1.0077800137742665,9.713950940416396,6.522916485919397,2.187156129979273,4.36312170775334
372,Student_372,0.18221825651549728,1.8097695270948977,8.456043629899067,5.953032659274891,3.252825707005866
373,Student_373,0.944429607559284,8.543850933695792,6.924928266692253,2.646350269253573,3.863040280806483
374,Student_374,6.830067734163569,4.922778564480348,4.299310773901482,6.619689447938686,5.5052408158194055
375,Student_375,0.7118864846022899,2.4723107440317706,6.729666223944324,8.149397285405392,3.9544867646895634
376,Student_376,3.189756302937613,8.707499012725114,2.753811742554185,7.780252431446532,5.642577999431611
377,Student_377,8.448753109694545,4.453052550026655,3.063134987782127,7.608513309307817,5.7704395581404295
378,Student_378,0.23271935735825866,5.148173539296902,7.889851599207933,1.8772240569225207,4.245976216364144
379,Student_379,8.144684825889358,3.5923336939976567,4.4641951640158215,0.8838494698451871,3.8813678675793146
380,Student_380,2.8185477477339993,5.9295085143492745,7.983803405183525,6.989488284873856,5.630468704199206
381,Student_381,1.1816482762165625,1.6352387258502277,8.224223736682784,3.683472137943513,2.350688109458405
382,Student_382,6.967371653641506,3.910815366517607,8.575623376612837,4.3234622640334734,4.985584591932815
383,Student_383,6.28942846779884,9.694123223352875,9.166352358412073,0.31149092793391064,6.838365863968903
384,Student_384,8.77472013527053,2.5813343270112754,4.309852205132962,2.595764492750492,4.919976528036874
385,Student_385,7.350710438038858,6.567366645412922,3.188668183211388,0.3367640387446402,5.6365765951156535
386,Student_386,8.034809303848485,3.251900642246949,5.821987465941138,8.791857726012477,6.424529373539499
387,Student_387,2.820345725713065,7.734731256866007,3.711724234376276,2.4339668321853045,5.315243348895738
388,Student_388,1.7743954377972282,1.3087366071834983,6.010741668002329,5.5733716957300805,2.3391519830405594
389,Student_389,7.506147516408584,9.698210450785448,7.055858626438246,0.3897932066113041,5.846453126329601
390,Student_390,8.06834739267264,4.5378954138363925,6.884050184921369,6.66847391305658,5.580509384689063
391,Student_391,9.905051420006734,2.3605046334646396,3.7455288702012135,3.230273457540939,4.445380982256923
392,Student_392,4.126176769114265,0.7349674733001266,1.6686020169875282,8.979191869576658,3.6704422719205105
393,Student_393,3.720180857927832,1.6975790508754074,4.305293384622075,8.881181889340358,4.553767390288314
394,Student_394,7.764129607419968,5.197739485560176,1.4259414408190874,3.252906183617478,3.9155005686786932
395,Student_395,3.4080354025301784,3.3700317643128628,8.900970351838083,9.009608956904678,6.507477791492664
396,Student_396,9.307573256035647,8.288833658826094,3.458774607378574,9.961576734987789,8.647323096232556
397,Student_397,8.584127518430119,4.308875236618059,1.5445974722332378,8.254156641239481,5.420876613523183
398,Student_398,4.289940273750183,2.487142725876299,0.2544775990575088,8.448713477552289,2.9281381756628404
399,Student_399,7.508710677914974,6.171449866040301,6.458223862864843,2.4900873610908993,5.2334845544158455
400,Student_400,7.545428740846823,7.067772168854458,6.369023174547433,5.767023988577563,6.065058533045329
401,Student_401,1.031238688359326,1.6704190790094986,3.406041665812917,0.6725591396736785,0.8727850499058603
402,Student_402,9.025529066795666,1.6761921628831766,0.7171188884765101,0.9491793682166971,3.580899397573762
403,Student_403,5.052523724478571,0.3667142693354297,4.096288948952321,9.988926120332906,3.9345092969880464
404,Student_404,8.264574661077416,7.364020150656405,3.1121749506339356,3.2663924942591094,5.680571365557044
405,Student_405,3.2004960103061175,6.638045276218051,6.7712063973500936,7.481839120488464,6.781182156293607
406,Student_406,8.955232284962005,4.746308757498139,6.057792494526904,8.066650530268165,7.303979415547747
407,Student_407,3.892016787341631,8.441704489691972,3.6459372819754,8.580232710072291,7.043311715613623
408,Student_408,0.1083765148029836,8.056701529500533,2.178925542549901,9.976282974021565,4.165678226671579
409,Student_409,9.053819764192637,5.853543643967521,9.880359661555918,2.414964852568678,6.695552874938105
410,Student_410,0.9128667678613356,8.682712805132587,4.540016211961149,0.40350826859699707,3.9768423745745145
411,Student_411,3.1931363759041487,2.0584121003676827,6.88274235780237,4.11191517994586,2.9279121742086716
412,Student_412,9.50061967050805,1.1191961939772788,1.4055296757836078,1.3008066982894695,2.7355869214161292
413,Student_413,9.506071469375561,2.697496115169896,4.855896996593978,0.22425889162055124,5.017970120600379
414,Student_414,5.734378881232861,0.5708685608931485,0.27536719869465487,3.604268271414861,2.9511403602625768
415,Student_415,6.318372121697992,5.31169528001032,5.054551179104499,7.837382510752365,5.88898457848309
416,Student_416,4.4844552197831975,9.366056922949614,9.640174071177023,5.661806912250709,7.194837991569456
417,Student_417,2.9321077169806453,0.39343540668509647,3.8420671298580023,3.1277798921035407,2.22251834267621
418,Student_418,3.2866454536991596,1.221099140100268,0.38996012574911587,6.543420054927197,1.787009503964869
419,Student_419,6.725184560770384,4.521990282834353,0.3095579091934353,2.320181803088107,3.5708436079726535
420,Student_420,7.5237452943768,9.33875017527905,3.879867599468695,0.14381446072085025,5.2176495637292435
421,Student_421,7.915790437258485,3.161561049767505,1.6002493646319405,7.643533864364274,4.368810470109778
422,Student_422,7.896181427945539,5.072348086883924,0.23352096328185912,6.237430848640091,6.098190084611929
423,Student_423,0.9120610304869037,0.41572859050392097,7.562136139501768,7.6230262450096,3.634088813283852
424,Student_424,4.944203047025814,1.4834320096208886,4.585230088818907,0.3893801668766561,3.380525136606329
425,Student_425,0.5755876001664428,9.86630122958847,2.8924477197265452,8.371196278306522,5.0160229350653225
426,Student_426,5.495288823237355,9.651186964360456,9.000831830164808,6.195262000363034,7.369455761372942
427,Student_427,4.41530501373377,0.04939980934409616,1.161389602005256,5.633953507126401,2.1723280565431384
428,Student_428,8.877041827582998,9.51811785423239,9.559188289553193,6.246140481145316,7.873545000615167
429,Student_429,3.5091501255207866,6.391199378155004,3.139667173773528,8.644332468683642,4.684968054477339
430,Student_430,1.1706701642760586,8.679182945200221,8.884036723086812,5.86936506558907,6.500664381171031
431,Student_431,1.4299168205283586,4.547398556338591,6.029428764794615,5.809503798881793,4.5160727361629185
432,Student_432,7.615106317174723,5.155960285792503,8.267073597414875,9.906791570657658,7.5599507664756285
433,Student_433,6.182180633162611,4.888465802569202,9.840131632104644,7.56730167068568,6.752860337011144
434,Student_434,1.0112267612279024,6.668642575461043,2.8840543781874572,4.422938054511353,4.610227854858695
435,Student_435,0.8410680611499743,1.396512547563129,9.61135485407593,7.073970000329277,3.1538090490523096
436,Student_436,7.009691314591199,0.2997358987267795,3.8948189490242036,3.892304716917885,3.311454523659643
437,Student_437,0.7276300636419353,3.079299415911909,3.8551190473692234,2.28875462483499,2.070729285448424
438,Student_438,8.218600592903563,7.0468076273664675,3.403871042545057,5.968518768877594,7.018952052791114
439,Student_439,7.062422271564962,2.0185345212294834,5.414076073475852,9.281820981139514,6.648495689085349
440,Student_440,0.8134878064189976,6.734324333249173,1.541450431784871,9.291395200154627,3.9122537978026575
441,Student_441,0.8483771408519192,9.699120461072704,5.537114853580112,3.419052781054903,5.704097475778552
442,Student_442,9.866395785011754,0.9390071578941839,5.41704812410004,5.276774662216949,6.041630960998761
443,Student_443,3.742707957561203,6.726021182251262,7.6190181260487,2.116358985698612,4.537008959576736
444,Student_444,3.706421470668909,4.437502193045711,8.336499619375855,9.956311094988834,5.90040440238577
445,Student_445,8.127995672575025,8.681422543775053,4.404413503124241,9.811179078679357,7.705289719850782
446,Student_446,9.472485773838587,1.771497894473859,3.0233324935149373,6.495089297074474,6.233320795664732
447,Student_447,9.860010638228708,6.926259522261645,2.5933489731709445,8.044140596774733,6.525162764894038
448,Student_448,7.533781852589416,8.381152896481103,1.9462383670487193,7.151001612837,7.192244362907863
449,Student_449,3.762595855309158,9.446142194740233,0.5764758219902488,5.931582190394682,4.932618445838023
450,Student_450,0.8350071669866876,6.832480282896459,3.424479788347133,0.533479969888977,3.553578878164487
451,Student_451,7.771469159274368,4.971747640084273,2.7024769213078326,4.54764342552661,5.113011117765806
452,Student_452,5.58404249735805,6.178472402012138,9.664173858664073,6.747863021674105,6.967881372111772
453,Student_453,4.242220092469763,8.689049844787181,5.577088262500439,6.775316138836846,7.015085408096802
454,Student_454,9.06354385094736,5.706097466388297,3.4727703903050755,3.7312261842238357,6.480022840074248
455,Student_455,1.1119748230615134,0.3038705969683686,5.80467600993696,9.416919866580306,4.201919168391818
456,Student_456,4.926251042908591,9.309486955069778,1.391967013456955,1.67357032236781,4.0030635172477815
457,Student_457,0.11353644767419069,6.895267510315612,4.4404374920220295,5.003594462155606,4.375548684311957
458,Student_458,4.6866064199412625,6.765133857772465,6.262343214210638,6.908839765508228,5.3497334327014165
459,Student_459,0.5630327568183735,2.1567515239771717,4.888978317924514,6.971358058918092,3.0196396956440066
460,Student_460,1.1881791626807192,6.5888547023265716,4.017788006543243,6.486389567688155,4.531122504457843
461,Student_461,1.1752624677710488,3.938644056541585,9.938483888996982,2.7528821345186016,3.877924131490568
462,Student_462,6.492103021160636,6.512329770414921,8.80314762148927,1.5620656868662197,6.0135958507497795
463,Student_463,7.460448792654233,1.0659303030799072,6.234059581594401,6.3594032682671084,6.069658916289782
464,Student_464,5.833687650971596,6.5784530460303605,5.693773611822827,5.993021161394378,5.331435791169738
465,Student_465,9.621725484745419,9.994137257706665,6.2066047982458405,1.7935601028924097,7.835703893636126
466,Student_466,3.748705795237041,0.4821203886055603,2.0131210782243327,7.051391455705634,2.874152294710004
467,Student_467,2.8571208628186073,9.771741842213173,3.951377432643186,4.551719917336564,4.755297879320142
468,Student_468,8.685991281894603,4.069079607228706,0.3945953289089932,6.6776059160315295,4.558435042473716
469,Student_469,2.235958385194526,8.707534503372592,4.7554603748682664,8.373670797701507,6.807420313575324
470,Student_470,9.632225394406113,7.823854840582735,5.4302458395766315,1.6972842857692316,7.42153308898935
471,Student_471,0.12154474689816341,5.6701626098666775,2.277497361032096,0.1914486799683668,3.0453853360595886
472,Student_472,9.69878826707639,7.384492092513265,9.640288471655138,7.791025863957868,9.59431252665427
473,Student_473,0.43159911950576113,8.78515561301348,9.09454610937242,6.096974251526159,5.219961271952524
474,Student_474,8.911431136980712,4.0414032165103295,7.221432354559059,6.996395696221217,6.440294590931491
475,Student_475,5.277011090862999,3.270331615632387,5.333866287653626,8.381549749886425,5.645724079306359
476,Student_476,9.929647961193004,6.675933855635847,8.69969159647685,8.028109348245005,8.294839813714322
477,Student_477,0.7379656473539886,8.078459419412585,1.3065234382346291,9.609201469288246,4.664851568291215
478,Student_478,5.538542844013207,7.622851347766158,7.90509794274885,5.359350788521182,6.316930502459002
479,Student_479,9.69302535619099,7.978136488586345,1.248208139668483,4.884956326599053,6.715542710573612
480,Student_480,5.230978441701488,4.35583314812933,7.942106625494054,4.018871998907301,5.41942605910968
481,Student_481,6.293986381352625,8.178342161750216,2.7576756825135695,1.5369104284420454,4.523531453250454
482,Student_482,6.957486889846171,1.2020905537060844,8.770905810181889,5.726072328820225,5.290748535902978
483,Student_483,4.545410647677732,5.444890979608496,9.440420938253979,2.7701252432597876,5.546143276908321
484,Student_484,6.275580800840634,0.057586604981215705,1.4879596940511564,9.213075122129755,4.180731062445519
485,Student_485,5.843143119231002,3.2458582990027027,4.626756050653935,5.8319080427709755,4.2386476299797975
486,Student_486,9.01158010490989,3.664615348713979,9.809873781626852,5.928401805081101,7.435056537933324
487,Student_487,0.4544638034145787,3.961726916092554,4.834074359731466,3.5492466087701002,2.0519195991945924
488,Student_488,2.809631895922303,6.954672066898622,8.635475225145452,0.5198935197770749,4.470028648917108
489,Student_489,9.504114840765588,3.885581012703457,5.887315221313198,0.3174376537298862,5.8182846281205975
490,Student_490,8.902637838909163,4.486936226225307,3.753299079196019,4.233351441531975,5.741988165796744
491,Student_491,4.55656752785713,2.375441308743275,2.857835555258702,0.8456537809723785,2.342625383248058
492,Student_492,6.201325978015367,3.732517916293401,2.0322309108608727,6.068469555401391,4.990199500231179
493,Student_493,2.7738118298113266,2.2726962726315145,7.617981913776973,8.809730056396575,4.934276713079709
494,Student_494,1.881211597237613,0.7319592376844364,3.8654050682302787,8.829148165187222,3.9153491160728895
495,Student_495,4.636984049399821,6.034485933813779,5.112754622007511,6.590454101322324,6.012133112009694
496,Student_496,3.533522280260528,6.682127985550163,4.9232548000118195,2.1123183147293103,4.692025546763903
497,Student_497,5.836561118508721,6.194903460096145,5.772790292331313,8.629968313588721,6.466346445387094
498,Student_498,0.7773463696498484,4.6349404380057235,8.655771456245523,8.860934353132082,4.39339145550724
499,Student_499,9.743948076661665,3.797857801792298,9.807393435834294,1.966535849529587,5.939993656379733
500,Student_500,9.86210744479603,8.633336495718252,4.075842085738169,7.374260857706773,7.676852716677443
501,Student_501,6.981617140197452,5.190817851362181,8.27518922106303,2.8651954892712297,6.078406013547519
502,Student_502,5.360963663441204,4.79181877629731,7.645277946547177,8.026403123529297,6.207586656367459
503,Student_503,3.0952761628632777,0.2564206580643569,5.735289514555733,9.972378999036026,3.7234118009157013
504,Student_504,8.137950197069486,3.4124782762615635,9.56047143611933,0.30026005329392813,4.450203555461387
505,Student_505,6.847311725538793,3.8019561878585706,2.004745155284028,8.973658657909318,5.382939580459507
506,Student_506,1.626169393448913,3.988227808969005,1.0926421030962141,6.226305335986581,2.719360625666421
507,Student_507,9.109271844938425,5.801723692273323,8.539619669554222,9.733826191648213,8.597204434825082
508,Student_508,8.22537242923169,5.336025467268785,4.391498166337483,4.650095175264276,4.9246305678114615
509,Student_509,9.49799913291924,6.079050927934446,8.469688542070605,8.473879305713737,8.231484210424556
510,Student_510,7.2571950838836,7.6488326154212825,8.930902051954149,0.6239406859827723,7.265725332390979
511,Student_511,6.134151959357899,8.129857387160936,0.6245759361907144,3.352790500782957,4.423494625573383
512,Student_512,4.182430362906189,7.181230762264944,8.834647629860607,0.6701653775120997,5.253359920527072
513,Student_513,9.327284833540133,9.555236959549347,4.483190553694222,9.753431334790704,7.6949248992581065
514,Student_514,8.660638895004084,0.1823258267636163,5.104324890042323,8.169739072718368,5.559066033605154
515,Student_515,0.45218670106189407,1.957779856835461,6.265925110932102,8.525474212459706,3.782333193240019
516,Student_516,0.26366974497252005,0.0756287497814212,9.263826067300867,9.379652314338943,3.645216273179809
517,Student_517,3.7646336687804958,6.47474714154603,0.1911609442976403,0.8510348611978535,3.3230074471445388
518,Student_518,8.105533307818328,8.98030548949987,4.768434683178171,3.8559759251333334,7.6437830777957805
519,Student_519,9.872761293149445,2.4348229657629927,6.877220424305607,0.7103488904400213,4.60237774524499
520,Student_520,1.5041689110352818,9.270345447963066,7.227069576982284,2.107931015500286,4.144483449606714
521,Student_521,5.941307153521351,0.6026739028956085,6.92532431537108,2.293657770376724,4.530320503472851
522,Student_522,3.8089085663102153,9.344360268055143,1.3443512940812186,4.691072110475787,5.307299495996822
523,Student_523,9.699143978146033,3.516226872396344,2.9939558837168123,2.685621674536426,5.881843677737045
524,Student_524,8.421189231357086,1.0142082844921652,3.587155254170135,1.009781068177611,3.94389696605067
525,Student_525,8.383287047111379,4.858717591863257,8.04437207679505,1.674910890941077,6.536780165159021
526,Student_526,4.686931597949703,2.567765677205079,2.7875987241455302,1.4727556355209093,2.887826781190018
527,Student_527,4.148195023376652,2.8487290196192285,2.1070496386720317,9.730767979122984,4.966360599034305
528,Student_528,2.7340707193070624,3.0728996492628657,9.574480190380962,7.592925069184736,6.00165509626383
529,Student_529,0.5637549665092711,8.030258978326634,0.088632851134689,9.67761465269562,4.675699611661246
530,Student_530,8.647223762550531,5.391612766752544,9.978208556819782,4.397404865079086,6.4483439442954555
531,Student_531,8.129010091300776,3.1130769915600363,6.768212988573956,2.783684816626566,4.820600915958743
532,Student_532,9.997176732861305,6.103337833109183,8.28469299449117,7.982931972091867,7.480968516902565
533,Student_533,9.966368370739055,7.161506742231936,2.9461939634619316,3.262539180411468,5.873823217857442
534,Student_534,5.5543170560262745,2.7262400073353374,0.14315277667059978,2.9938337370534827,2.724395320455372
535,Student_535,7.689874151805105,4.135491015253515,7.3786951856153005,2.325059922078312,5.598628145162685
536,Student_536,9.44765729882428,1.2188609333694755,8.341445970006758,1.2967897822423535,5.303585879035614
537,Student_537,8.496473906774115,1.8114934953468032,7.404761319535192,2.5646306101676597,4.939268101060568
538,Student_538,2.4734810174319763,6.811178539649828,1.428502873008386,3.553197484738877,4.012579498315664
539,Student_539,4.505441353100935,1.8143834769562694,7.53427922256969,6.739942081457304,3.9139415610452923
540,Student_540,1.2915941515149498,5.251633836670601,7.689227821076409,0.6256484221945158,2.8015201192261703
541,Student_541,9.540510272587223,7.090462617224327,6.585405156700549,2.1050693966534295,6.071045698329578
542,Student_542,6.0617463445088005,1.0687692309474384,7.661159327955862,8.090236402916764,5.325588814892086
543,Student_543,2.2864280550346274,5.673122196289036,8.459214396777321,1.4692192358377076,3.8015411593167316
544,Student_544,6.7170068440585675,2.5656278370136376,6.136041142374584,3.4264514652252154,4.263857732826775
545,Student_545,6.181282404578958,9.629268752375799,0.8860471396967906,8.6465892185814,6.4503182910880525
546,Student_546,3.5816271803284048,4.835456467199247,4.876278096672109,1.5492531114344266,4.433963583900362
547,Student_547,1.1355759219962902,8.059925497751582,0.7764933467160506,0.827368356181899,2.1071470383296713
548,Student_548,6.715731955927996,5.502265421562617,4.075430310324308,4.845379950800108,5.748318905945311
549,Student_549,5.2030770090379335,0.43412532854819164,4.071064891256277,3.024195112785364,3.447965764165536
550,Student_550,7.723183917356393,6.3315137559402235,0.6600984414024158,5.634083644838541,6.07255727995045
551,Student_551,5.201635011119934,9.51403342206657,3.488205339694793,8.038048904834751,7.585457256982486
552,Student_552,8.5218150031854,6.016118201463312,1.1099809879131484,1.3714848815274316,3.897948833181309
553,Student_553,5.519068387744856,8.191888594267901,8.082352100092221,5.80699084554285,6.198723094757273
554,Student_554,5.609379715353863,8.842064633484078,9.476880259644707,5.055087603898639,8.014169465472039
555,Student_555,8.76653602658345,2.2807977194893247,0.7231647525793861,1.4407878601319957,3.6640277707381395
556,Student_556,4.034828662123971,2.1204483990822665,9.551152072917015,6.2399848552898245,5.133991781870166
557,Student_557,1.3401522845064073,6.1098098885099175,5.225765993367451,2.7364041786077165,4.1534770937462255
558,Student_558,0.28782676313338973,4.110284698067047,2.9956567795387388,4.878343185440125,3.2523666403471783
559,Student_559,7.55137255673619,8.398613028667203,0.7686207527616351,0.8227232427706188,5.966745281360484
560,Student_560,6.203095513534647,9.000231233980111,5.006242680704178,4.595840572136231,7.475313509645848
561,Student_561,7.0407976809922355,3.534213793027181,7.945155444907487,3.0646346804282034,5.814776389134844
562,Student_562,2.129641615089107,2.3687055897448204,7.070864772666981,8.223812111853544,3.982881956764585
563,Student_563,1.3637147558676976,7.805255152438618,0.5022601146397376,0.5697872699736828,3.724605254003266
564,Student_564,0.14544665667881929,2.748060355481361,0.7290183536790351,4.1860727491833,0.9495121533020443
565,Student_565,3.5058755880659698,8.226143185136785,4.028732826326371,4.58431424131438,4.7043767512379695
566,Student_566,5.899176868546331,4.237382536487628,2.9529049404794327,7.250060762991187,5.876332397131741
567,Student_567,3.922440450997323,6.675498992914704,2.3238432305604784,5.74287575090211,4.305108658344835
568,Student_568,4.374749220237291,0.9553531383466818,2.810044989087136,6.672123371941811,2.936766499024478
569,Student_569,9.041586944937483,6.23859324676573,8.034827432968846,7.770492856517562,7.021368701688741
570,Student_570,3.4825546702330037,4.517676787372292,9.29228053631854,8.622029736581888,6.701155007155506
571,Student_571,5.139894891598108,5.866084631754741,4.051026945275664,3.1387549672247053,4.739866757888102
572,Student_572,7.8365301274114305,1.6801420774486342,9.061110021324971,5.38022705363903,6.093055482559129
573,Student_573,3.9654278232127016,7.368737449441821,3.21495701247882,8.401080784391999,5.20158990932058
574,Student_574,6.220867002278735,8.627970775432285,4.764369863437916,9.894511309650564,7.902508409953435
